date,close,cash,shares,position_value,equity
2025-12-03,1450.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-04,1445.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-05,1460.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-08,1495.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-09,1480.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-10,1505.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-11,1470.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-12,1480.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-15,1450.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-16,1435.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-17,1430.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-18,1430.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-19,1430.0,1105466.3432373751,0,0.0,1105466.3432373751
2025-12-22,1465.0,197.00312156276777,753,1103145.0,1103342.0031215628
2025-12-23,1490.0,197.00312156276777,753,1121970.0,1122167.0031215628
2025-12-24,1495.0,197.00312156276777,753,1125735.0,1125932.0031215628
2025-12-26,1510.0,197.00312156276777,753,1137030.0,1137227.0031215628
2025-12-29,1530.0,197.00312156276777,753,1152090.0,1152287.0031215628
2025-12-30,1520.0,197.00312156276777,753,1144560.0,1144757.0031215628
2025-12-31,1550.0,197.00312156276777,753,1167150.0,1167347.0031215628
2026-01-02,1585.0,197.00312156276777,753,1193505.0,1193702.0031215628
2026-01-05,1670.0,197.00312156276777,753,1257510.0,1257707.0031215628
2026-01-06,1705.0,197.00312156276777,753,1283865.0,1284062.0031215628
2026-01-07,1675.0,197.00312156276777,753,1261275.0,1261472.0031215628
2026-01-08,1685.0,197.00312156276777,753,1268805.0,1269002.0031215628
2026-01-09,1680.0,197.00312156276777,753,1265040.0,1265237.0031215628
2026-01-12,1690.0,197.00312156276777,753,1272570.0,1272767.0031215628
2026-01-13,1710.0,197.00312156276777,753,1287630.0,1287827.0031215628
2026-01-14,1710.0,197.00312156276777,753,1287630.0,1287827.0031215628
2026-01-15,1690.0,197.00312156276777,753,1272570.0,1272767.0031215628
2026-01-16,1740.0,197.00312156276777,753,1310220.0,1310417.0031215628
2026-01-19,1760.0,197.00312156276777,753,1325280.0,1325477.0031215628
2026-01-20,1775.0,197.00312156276777,753,1336575.0,1336772.0031215628
2026-01-21,1740.0,197.00312156276777,753,1310220.0,1310417.0031215628
2026-01-22,1760.0,197.00312156276777,753,1325280.0,1325477.0031215628
2026-01-23,1770.0,197.00312156276777,753,1332810.0,1333007.0031215628
2026-01-26,1755.0,197.00312156276777,753,1321515.0,1321712.0031215628
2026-01-27,1780.0,197.00312156276777,753,1340340.0,1340537.0031215628
2026-01-28,1820.0,197.00312156276777,753,1370460.0,1370657.0031215628
2026-01-29,1805.0,197.00312156276777,753,1359165.0,1359362.0031215628
2026-01-30,1775.0,197.00312156276777,753,1336575.0,1336772.0031215628
2026-02-02,1765.0,197.00312156276777,753,1329045.0,1329242.0031215628
2026-02-03,1800.0,197.00312156276777,753,1355400.0,1355597.0031215628
2026-02-04,1785.0,197.00312156276777,753,1344105.0,1344302.0031215628
2026-02-05,1765.0,197.00312156276777,753,1329045.0,1329242.0031215628
2026-02-06,1780.0,197.00312156276777,753,1340340.0,1340537.0031215628
2026-02-09,1815.0,197.00312156276777,753,1366695.0,1366892.0031215628
2026-02-10,1880.0,197.00312156276777,753,1415640.0,1415837.0031215628
