code,sector,name
8478,運動休閒,東哥遊艇
8481,其他業,政伸
8482,居家生活,商億-KY
8488,其他業,吉源-KY
8499,其他電子業,鼎炫-KY
8926,油電燃氣業,台汽電
8940,觀光餐旅,新天地
8996,電機機械,高力
9802,運動休閒,鈺齊-KY
9902,其他業,台火
9904,運動休閒,寶成
9905,其他業,大華
9906,建材營造業,欣巴巴
9907,其他業,統一實
9908,油電燃氣業,大台北
9910,運動休閒,豐泰
9911,居家生活,櫻花
9912,電腦及週邊設備業,偉聯
9914,運動休閒,美利達
9917,其他業,中保科
9918,油電燃氣業,欣天然
9919,其他業,康那香
9921,運動休閒,巨大
9924,居家生活,福興
9925,其他業,新保
9926,油電燃氣業,新海
9927,其他業,泰銘
9928,其他業,中視
9929,其他業,秋雨
9930,綠能環保,中聯資源
9931,油電燃氣業,欣高
9933,其他業,中鼎
9934,居家生活,成霖
9935,居家生活,慶豐富
9937,油電燃氣業,全國
9938,其他業,百和
9939,其他業,宏全
9940,其他業,信義
9941,其他業,裕融
9942,其他業,茂順
9943,觀光餐旅,好樂迪
9944,其他業,新麗
9945,其他業,潤泰新
9946,建材營造業,三發地產
9955,綠能環保,佳龍
9958,鋼鐵工業,世紀鋼
030003,Unknown,京元電凱基53購03
030004,Unknown,欣興凱基54購02
030012,Unknown,AES凱基57購02
030014,Unknown,世紀鋼凱基53購02
03001U,Unknown,臺股指凱基57售01
030021,Unknown,台玻群益56購01
030024,Unknown,光寶科群益53購01
030025,Unknown,鴻海群益53購10
030037,Unknown,景碩群益57購01
030038,Unknown,玉晶光群益53購03
03003U,Unknown,元債2X元大53售05
030040,Unknown,群創群益57購01
030044,Unknown,臻鼎群益57購01
030047,Unknown,聯茂群益54購01
03004U,Unknown,道瓊2X元大53售01
030050,Unknown,AES群益53購01
030052,Unknown,南電群益53購05
030053,Unknown,臺指2X中信53購02
030059,Unknown,大成鋼永豐53購03
030060,Unknown,川湖永豐53購02
030061,Unknown,光寶科永豐53購02
030063,Unknown,華通永豐53購01
030067,Unknown,宏達電永豐53購02
03006X,Unknown,元展06
030071,Unknown,景碩永豐53購02
030072,Unknown,臻鼎永豐53購01
030073,Unknown,同欣電永豐53購01
030076,Unknown,台塑統一56購01
030077,Unknown,南亞統一56購01
030078,Unknown,南亞統一56購02
030079,Unknown,南亞統一59購01
03007X,Unknown,元展07
030080,Unknown,台化統一56購01
030081,Unknown,台玻統一56購03
030082,Unknown,台玻統一56購04
030083,Unknown,光寶科統一56購01
030084,Unknown,台達電統一56購05
030085,Unknown,金像電統一56購04
030086,Unknown,全新統一56購05
030087,Unknown,欣興統一56購03
030088,Unknown,玉晶光統一59購01
030089,Unknown,貿聯統一56購04
030090,Unknown,達興統一59購01
030091,Unknown,瀚宇博統一57購03
030092,Unknown,訊芯統一59購01
030093,Unknown,南電統一57購05
030094,Unknown,南電統一57購06
030095,Unknown,南電統一59購02
030096,Unknown,南亞富邦53購01
030097,Unknown,聚陽富邦53購02
030098,Unknown,台達電富邦53購03
030099,Unknown,金像電富邦53購02
030101,Unknown,愛普富邦53購01
030103,Unknown,台灣50元富57購01
030105,Unknown,聯茂元富54購01
030109,Unknown,AES元富57購01
03010X,Unknown,元展10
030110,Unknown,T50正2國泰53購01
030111,Unknown,南亞國泰53購01
030112,Unknown,華城國泰53購01
030113,Unknown,光寶科國泰53購01
030114,Unknown,佳能國泰53購02
030115,Unknown,全新國泰53購01
030116,Unknown,牧德國泰53購02
030117,Unknown,台塑化國泰53購01
030118,Unknown,世紀鋼國泰53購01
030119,Unknown,台塑國票53購03
030120,Unknown,億泰國票53購02
030121,Unknown,億泰國票54購01
030122,Unknown,大成鋼國票53購01
030123,Unknown,川湖國票53購02
030124,Unknown,華通國票53購01
030125,Unknown,致茂國票53購01
030126,Unknown,正崴國票53購01
030127,Unknown,南亞科國票53購01
030128,Unknown,建準國票53購01
030129,Unknown,欣興國票59購01
03012X,Unknown,元展12
030130,Unknown,景碩國票56購01
030131,Unknown,緯創國票53購02
030133,Unknown,南寶國票53購01
030134,Unknown,遠傳國票53購01
030135,Unknown,飛捷國票59購01
030136,Unknown,台郡國票53購01
030138,Unknown,力智國票53購02
03013X,Unknown,元展13
030140,Unknown,AES國票53購03
030141,Unknown,富世達國票53購01
030145,Unknown,鴻海統一54購02
030147,Unknown,川湖群益56購01
03014X,Unknown,元展14
030151,Unknown,聯發科統一54購01
030154,Unknown,金像電群益53購01
030157,Unknown,宏達電群益53購01
03015X,Unknown,元展15
030163,Unknown,臻鼎群益53購03
030167,Unknown,AES群益53購02
030169,Unknown,台灣50凱基5B購01
03016X,Unknown,元展16
030174,Unknown,鴻海凱基63購01
030178,Unknown,大立光凱基53購01
03017X,Unknown,元展17
030181,Unknown,欣興凱基54購03
030183,Unknown,景碩凱基53購01
030186,Unknown,臻鼎凱基54購01
030189,Unknown,元債2X元大53購06
030190,Unknown,元債2X元大56購02
03019X,Unknown,元展19
030205,Unknown,台積電元大53購03
030207,Unknown,京元電元大53購01
03020X,Unknown,元展20
030211,Unknown,欣興元大53購06
030212,Unknown,欣興元大56購03
030221,Unknown,亞翔元大53購05
030224,Unknown,AES元大53購01
030225,Unknown,AES元大56購03
030226,Unknown,富世達元大53購05
030228,Unknown,南電元大53購01
030229,Unknown,南電元大57購02
03022X,Unknown,富展01
030230,Unknown,滬深2X中信55購01
030231,Unknown,大成鋼兆豐54購01
030232,Unknown,矽統兆豐54購01
030233,Unknown,jpp兆豐55購01
030234,Unknown,台塑富邦54購01
030235,Unknown,南亞富邦55購01
030236,Unknown,台積電富邦53購06
030237,Unknown,宏達電富邦54購01
030238,Unknown,創意富邦53購03
030239,Unknown,南亞統一58購01
030240,Unknown,南亞統一5A購01
030241,Unknown,南亞統一62購01
030242,Unknown,台化統一5A購01
030243,Unknown,台化統一62購01
030244,Unknown,台玻統一58購01
030245,Unknown,台玻統一5A購01
030246,Unknown,宇隆統一5A購01
030247,Unknown,長榮太統一56購02
030248,Unknown,TPK統一58購01
030249,Unknown,達興統一54購02
030250,Unknown,同欣電統一5B購01
030251,Unknown,AES統一5C購01
030256,Unknown,國喬元富58購01
030261,Unknown,大成鋼元富55購01
030264,Unknown,國巨元富58購01
030265,Unknown,台積電元富53購06
030266,Unknown,台積電元富53購07
030267,Unknown,台積電元富53購08
030268,Unknown,台積電元富53購09
030269,Unknown,台積電元富53購10
03026X,Unknown,元展23
030270,Unknown,台積電元富53購11
030271,Unknown,台積電元富53購12
030272,Unknown,全新元富53購01
030276,Unknown,同欣電元富58購01
030278,Unknown,南亞國票53購02
030279,Unknown,南亞國票53購03
03027X,Unknown,元展24
030280,Unknown,南亞國票53購04
030281,Unknown,國喬國票54購01
030282,Unknown,宏達電國票53購02
030283,Unknown,長榮國票53購01
030284,Unknown,萬海國票53購01
030285,Unknown,漢翔國票53購01
030286,Unknown,智原國票55購02
030287,Unknown,達邁國票53購01
030288,Unknown,材料國票53購01
030289,Unknown,乙盛國票53購01
030290,Unknown,億豐國票53購01
030291,Unknown,台塑國泰53購01
030292,Unknown,台化國泰53購01
030293,Unknown,全新國泰53購02
030295,Unknown,萬海國泰53購01
030298,Unknown,台塑永豐53購04
030299,Unknown,台塑永豐54購01
03029U,Unknown,臺股指群益58售02
03029X,Unknown,元展26
030300,Unknown,南亞永豐53購03
030301,Unknown,國喬永豐54購01
030302,Unknown,台化永豐53購01
030303,Unknown,華新永豐54購01
030309,Unknown,長榮太永豐54購01
030311,Unknown,牧德永豐54購01
030313,Unknown,南寶永豐53購02
030315,Unknown,台塑化永豐53購02
030316,Unknown,台塑化永豐54購01
030318,Unknown,泰金寶永豐53購01
030319,Unknown,台泥凱基54購01
03031U,Unknown,鴻海統一53售14
030320,Unknown,台塑凱基54購01
030321,Unknown,台塑凱基55購01
030325,Unknown,華新凱基54購01
030326,Unknown,大成鋼凱基55購01
030328,Unknown,國巨凱基54購01
03032U,Unknown,台積電統一53售09
030337,Unknown,緯創凱基54購03
030339,Unknown,世芯凱基54購07
03033U,Unknown,南亞科統一53售02
030340,Unknown,亞翔凱基54購02
030343,Unknown,AES凱基57購03
030344,Unknown,南電凱基58購01
030348,Unknown,滬深2X元大57購03
030349,Unknown,滬深2X元大58購01
030350,Unknown,滬深2X元大5A購01
03035U,Unknown,長榮統一53售04
03035X,Unknown,元展32
030362,Unknown,台積電元大54購19
030367,Unknown,京元電元大54購01
030376,Unknown,大立光元大54購02
03037U,Unknown,萬海統一53售02
030381,Unknown,祥碩元大54購01
030384,Unknown,AES元大54購01
030385,Unknown,富世達元大54購04
030387,Unknown,南電元大54購01
030388,Unknown,南電元大58購01
03038U,Unknown,奇鋐統一53售02
03038X,Unknown,元展35
030393,Unknown,國喬群益53購01
030394,Unknown,台化群益53購01
030396,Unknown,華城群益54購06
030397,Unknown,大成鋼群益53購01
03039U,Unknown,緯穎統一53售02
03039X,Unknown,元展36
030403,Unknown,欣興群益55購02
030406,Unknown,台塑化群益53購01
030409,Unknown,智邦中信53購01
030411,Unknown,臺股指中信54購07
030412,Unknown,台灣50永豐58購01
030413,Unknown,元金2X永豐58購01
030414,Unknown,華城永豐53購03
030417,Unknown,台達電永豐54購01
030418,Unknown,台積電永豐55購04
030419,Unknown,宏皏藕53購01
030422,Unknown,台光電永豐53購04
030423,Unknown,台光電永豐54購02
030425,Unknown,奇鋐永豐55購01
030426,Unknown,德律永豐54購01
030427,Unknown,智原永豐54購01
030430,Unknown,神達永豐53購05
030432,Unknown,祥碩永豐53購01
030433,Unknown,聯茂永豐54購01
030435,Unknown,愛普永豐53購03
030439,Unknown,台積電統一54購01
030445,Unknown,台塑兆豐53購01
030446,Unknown,川湖兆豐53購02
030447,Unknown,華通兆豐53購01
030448,Unknown,聯發科兆豐53購03
030449,Unknown,大立光兆豐53購02
030455,Unknown,世芯兆豐54購02
030456,Unknown,愛普兆豐53購01
030457,Unknown,亞泥富邦53購01
030459,Unknown,華城富邦54購03
030460,Unknown,華城富邦55購01
030461,Unknown,大成鋼富邦55購01
030463,Unknown,矽統富邦55購01
030464,Unknown,台光電富邦56購01
030465,Unknown,南亞科富邦55購01
030466,Unknown,奇鋐富邦54購03
030467,Unknown,奇鋐富邦55購01
030469,Unknown,AES富邦55購01
030470,Unknown,AES富邦55購02
03047X,Unknown,元展44
030481,Unknown,奇鋐元富58購01
030484,Unknown,緯穎元富53購04
030489,Unknown,中502X國票53購01
030490,Unknown,台玻國票54購01
030495,Unknown,國巨國票54購01
030496,Unknown,智邦國票53購01
030497,Unknown,矽統國票53購01
030498,Unknown,金像電國票53購02
030499,Unknown,台光電國票5A購01
03049X,Unknown,元展46
030500,Unknown,宏達電國票54購01
030501,Unknown,貿聯國票53購02
030502,Unknown,神達國票53購02
030503,Unknown,正文國票53購01
030504,Unknown,台塑化國票53購02
030508,Unknown,愛普國票54購01
030509,Unknown,菱光國票53購01
03050X,Unknown,元展47
030510,Unknown,華城國泰53購02
030511,Unknown,中鴻國泰53購01
030512,Unknown,大成鋼國泰53購01
030513,Unknown,上銀國泰53購01
030514,Unknown,光寶科國泰53購02
030515,Unknown,建準國泰53購01
030516,Unknown,長榮國泰54購01
030517,Unknown,長榮太國泰53購01
030518,Unknown,滬深2X凱基59購02
030521,Unknown,台玻凱基54購01
030523,Unknown,光寶科凱基55購01
030526,Unknown,鴻海凱基56購03
030528,Unknown,金像電凱基57購01
030533,Unknown,奇鋐凱基55購03
030535,Unknown,欣興凱基57購01
030544,Unknown,愛普凱基54購01
030546,Unknown,世紀鋼凱基54購02
030548,Unknown,台泥統一57購01
030549,Unknown,亞泥統一58購01
03054U,Unknown,台積電永豐55售02
030550,Unknown,台塑統一56購02
030551,Unknown,台塑統一58購01
030552,Unknown,台塑統一58購02
030553,Unknown,三芳統一58購01
030554,Unknown,台化統一58購01
030555,Unknown,台化統一58購02
030556,Unknown,華城統一56購04
030557,Unknown,華城統一58購01
030558,Unknown,華新統一56購03
030559,Unknown,華新統一56購04
030560,Unknown,華新統一57購01
030561,Unknown,台玻統一57購03
030562,Unknown,台玻統一58購02
030563,Unknown,中鴻統一57購01
030564,Unknown,大成鋼統一58購02
030565,Unknown,上銀統一57購03
030566,Unknown,川湖統一57購03
030567,Unknown,川湖統一58購03
030568,Unknown,光寶科統一56購02
030569,Unknown,光寶科統一58購01
030570,Unknown,華通統一58購01
030571,Unknown,華通統一58購02
030572,Unknown,仁寶統一57購01
030573,Unknown,台積電統一68購01
030574,Unknown,智邦統一58購01
030575,Unknown,智邦統一58購02
030576,Unknown,智邦統一5A購01
030577,Unknown,英業達統一57購03
030578,Unknown,金像電統一62購01
030579,Unknown,台光電統一58購02
030580,Unknown,台光電統一62購01
030581,Unknown,南亞科統一58購02
030582,Unknown,鉅祥統一58購01
030583,Unknown,長榮統一57購01
030584,Unknown,陽明統一57購01
030585,Unknown,萬海統一57購01
030586,Unknown,漢翔統一58購01
030587,Unknown,長榮太統一58購01
030588,Unknown,智原統一57購01
030589,Unknown,文曄統一58購01
030590,Unknown,欣興統一58購01
030591,Unknown,緯創統一59購01
030592,Unknown,緯創統一5A購01
030593,Unknown,玉晶光統一58購01
030594,Unknown,健策統一58購01
030595,Unknown,健策統一58購02
030596,Unknown,貿聯統一58購03
030597,Unknown,TPK統一58購02
030598,Unknown,日月光統一57購02
030599,Unknown,南寶統一58購01
030600,Unknown,致伸統一58購02
030601,Unknown,臻鼎統一58購01
030602,Unknown,飛捷統一57購02
030603,Unknown,聯茂統一58購02
030604,Unknown,同欣電統一58購01
030605,Unknown,台塑化統一58購01
030606,Unknown,台塑化統一58購02
030607,Unknown,愛普統一58購01
030608,Unknown,緯穎統一5B購01
030609,Unknown,緯穎統一62購01
030610,Unknown,AES統一57購01
030611,Unknown,AES統一58購01
030612,Unknown,南電統一58購01
030613,Unknown,億豐統一58購01
030617,Unknown,臺指反元大56購01
030618,Unknown,台泥元大55購01
030622,Unknown,華城元大54購07
030628,Unknown,台達電元大54購02
030632,Unknown,台積電元大54購20
030637,Unknown,技嘉元大54購01
030639,Unknown,台光電元大54購08
030641,Unknown,京元電元大54購02
030644,Unknown,奇鋐元大54購11
030645,Unknown,欣興元大54購08
030646,Unknown,欣興元大56購04
030656,Unknown,AES元大54購02
030657,Unknown,AES元大56購04
030662,Unknown,台玻群益53購04
030665,Unknown,川湖群益54購04
030667,Unknown,台達電群益53購01
030668,Unknown,廣宇群益53購01
030670,Unknown,金像電群益53購02
030672,Unknown,台光電群益57購01
030674,Unknown,漢唐群益54購01
030675,Unknown,友達群益53購03
030679,Unknown,景碩群益58購01
03067U,Unknown,台光電統一53售03
030680,Unknown,緯創群益53購04
030684,Unknown,緯穎群益53購06
030685,Unknown,台灣50兆豐54購02
030686,Unknown,華城兆豐54購02
030687,Unknown,智邦兆豐54購01
030688,Unknown,定穎控兆豐54購01
030689,Unknown,穎崴兆豐54購01
030690,Unknown,AES兆豐54購02
030691,Unknown,川湖富邦53購01
030694,Unknown,毅嘉富邦53購01
030695,Unknown,長榮太富邦54購01
030697,Unknown,德律富邦54購01
030698,Unknown,欣興富邦56購01
030699,Unknown,定穎控富邦54購01
03069U,Unknown,S&P500中信52售01
030704,Unknown,楠梓電元富55購02
030719,Unknown,A50正2國票56購01
030720,Unknown,SP黃豆國票53購01
030721,Unknown,元金2X國票56購01
030722,Unknown,道瓊銅國票53購03
030724,Unknown,華新國票53購01
030725,Unknown,華新國票54購01
030726,Unknown,楠梓電國票53購02
030727,Unknown,致茂國票53購02
030728,Unknown,宏達電國票55購02
030729,Unknown,欣興國票53購01
030730,Unknown,晶技國票53購01
030731,Unknown,華擎國票53購01
030732,Unknown,智易國票53購01
030733,Unknown,定穎控國票53購02
030734,Unknown,定穎控國票53購03
030735,Unknown,定穎控國票53購04
030736,Unknown,智伸科國票53購01
030737,Unknown,南寶國票54購01
030741,Unknown,洋基國票53購01
030742,Unknown,T50正2國泰53購02
030743,Unknown,國喬國泰53購01
030744,Unknown,士電國泰53購01
030745,Unknown,台玻國泰53購04
030746,Unknown,聯電國泰53購01
030747,Unknown,智邦國泰53購04
030748,Unknown,金像電國泰53購01
030749,Unknown,聯鈞國泰53購02
03074X,Unknown,元展69
030750,Unknown,日月光國泰53購01
030751,Unknown,定穎控國泰53購01
030752,Unknown,中磊國泰53購01
030753,Unknown,飛捷國泰53購01
030754,Unknown,緯穎國泰57購01
030755,Unknown,華城統一57購01
030756,Unknown,致茂統一57購02
030757,Unknown,漢唐統一57購03
030758,Unknown,景碩統一57購04
030759,Unknown,牧德統一57購01
030760,Unknown,世芯統一57購03
030761,Unknown,定穎控統一57購02
030762,Unknown,南寶統一57購01
030763,Unknown,立積統一57購03
