"date","code","name","sector","change_percent","total_score","liquidity","volatility","momentum","warnings"
"2026-01-28","2615","2615","unknown","1.2162","49.29","50","1.22","-0.2855",""
"2026-01-29","2317","2317","unknown","-0.6652","49.77","50","0.67","0.0477",""
"2026-01-29","2330","2330","unknown","-0.8242","50.08","50","0.82","0.5136",""
"2026-01-29","2454","2454","unknown","0","53.03","50","0","3.7835",""
"2026-01-29","2603","2603","unknown","-1.0417","49.38","50","1.04","-0.25",""
"2026-01-29","2609","2609","unknown","-0.1825","49.7","50","0.18","-0.2823",""
"2026-01-29","2615","2615","unknown","-0.8011","49.2","50","0.8","-0.6036",""
"2026-01-30","2317","2317","unknown","-1.5625","49.31","50","1.56","-0.0859",""
"2026-01-30","2330","2330","unknown","-1.662","49.39","50","1.66","0.0676",""
"2026-01-30","2454","2454","unknown","-1.1236","50.84","50","1.12","1.6059",""
"2026-01-30","2603","2603","unknown","-2.1053","48.87","50","2.11","-0.3593",""
"2026-01-30","2609","2609","unknown","-2.3766","48.79","50","2.38","-0.3252",""
"2026-01-30","2615","2615","unknown","-1.0767","49.1","50","1.08","-0.584",""
"2026-02-02","2317","2317","unknown","-2.7211","48.23","50","2.72","-0.8558",""
"2026-02-02","2330","2330","unknown","-0.5634","49.87","50","0.56","0.1244",""
"2026-02-02","2454","2454","unknown","-3.125","48.16","50","3.12","-0.7369",""
"2026-02-02","2603","2603","unknown","-1.0753","49.19","50","1.08","-0.4688",""
"2026-02-02","2609","2609","unknown","-2.0599","48.59","50","2.06","-0.7372",""
"2026-02-02","2615","2615","unknown","0","49.7","50","0","-0.3726",""
"2026-02-03","2317","2317","unknown","0.9324","48.98","50","0.93","-0.8033",""
"2026-02-03","2330","2330","unknown","1.983","49.4","50","1.98","0.2361",""
"2026-02-03","2454","2454","unknown","5.2786","48.1","50","5.28","0.2623",""
"2026-02-03","2603","2603","unknown","0.5435","49.62","50","0.54","-0.201",""
"2026-02-03","2609","2609","unknown","0.1912","49.48","50","0.19","-0.5516",""
"2026-02-03","2615","2615","unknown","0.1361","49.86","50","0.14","-0.1051",""
"2026-02-04","2317","2317","unknown","1.1547","49.08","50","1.15","-0.5723",""
"2026-02-04","2330","2330","unknown","-0.8333","49.36","50","0.83","-0.38",""
"2026-02-04","2454","2454","unknown","0.2786","50.1","50","0.28","0.2617",""
"2026-02-04","2603","2603","unknown","1.8919","48.96","50","1.89","-0.3574",""
"2026-02-04","2609","2609","unknown","0.7634","49.11","50","0.76","-0.7329",""
"2026-02-04","2615","2615","unknown","1.9022","49.26","50","1.9","0.0321",""
"2026-02-05","2317","2317","unknown","-1.5982","48.75","50","1.6","-0.7589",""
"2026-02-05","2330","2330","unknown","-1.1204","49.2","50","1.12","-0.4392",""
"2026-02-05","2454","2454","unknown","-1.6667","49.28","50","1.67","-0.0716",""
"2026-02-05","2603","2603","unknown","-0.7958","49.44","50","0.8","-0.3082",""
"2026-02-05","2609","2609","unknown","0","49.44","50","0","-0.6964",""
"2026-02-05","2615","2615","unknown","-0.2667","50","50","0.27","0.139",""
"2026-02-06","2317","2317","unknown","-0.232","49.51","50","0.23","-0.4928",""
"2026-02-06","2330","2330","unknown","0.8499","49.71","50","0.85","0.0631",""
"2026-02-06","2454","2454","unknown","-3.3898","48.22","50","3.39","-0.5249",""
"2026-02-06","2603","2603","unknown","0.2674","50.03","50","0.27","0.1663",""
"2026-02-06","2609","2609","unknown","-1.1364","49.19","50","1.14","-0.4483",""
"2026-02-06","2615","2615","unknown","-1.2032","49.61","50","1.2","0.1137",""
"2026-02-09","2317","2317","unknown","1.6279","49.65","50","1.63","0.377",""
"2026-02-09","2330","2330","unknown","1.9663","49.67","50","1.97","0.5691",""
"2026-02-09","2454","2454","unknown","7.0175","48.4","50","7.02","1.5036",""
"2026-02-09","2603","2603","unknown","-0.5333","50.01","50","0.53","0.2747",""
"2026-02-09","2609","2609","unknown","0","49.97","50","0","-0.0364",""
"2026-02-09","2615","2615","unknown","-0.1353","50.02","50","0.14","0.0866",""
"2026-02-10","2317","2317","unknown","1.1442","49.88","50","1.14","0.4193",""
"2026-02-10","2330","2330","unknown","3.5813","49.28","50","3.58","0.8887",""
"2026-02-10","2454","2454","unknown","0.8197","50.16","50","0.82","0.6119",""
"2026-02-10","2603","2603","unknown","-0.2681","49.98","50","0.27","0.1124",""
"2026-02-10","2609","2609","unknown","1.1494","49.66","50","1.15","0.1553",""
"2026-02-10","2615","2615","unknown","0.9485","49.82","50","0.95","0.2491",""
"2026-02-11","2317","2317","unknown","2.7149","49.5","50","2.71","0.7314",""
"2026-02-11","2330","2330","unknown","1.8617","50.4","50","1.86","1.4277",""
"2026-02-11","2454","2454","unknown","0.542","50.31","50","0.54","0.6645",""
"2026-02-11","2603","2603","unknown","0","49.79","50","0","-0.266",""
"2026-02-11","2609","2609","unknown","0.947","49.77","50","0.95","0.192",""
"2026-02-11","2615","2615","unknown","0.6711","49.73","50","0.67","0.0029",""
