code,name,market,industry,isin,list_date
0050,元大台灣50,TWSE,,TW0000050004,2003/06/30
0051,元大中型100,TWSE,,TW0000051002,2006/08/31
0052,富邦科技,TWSE,,TW0000052000,2006/09/12
0053,元大電子,TWSE,,TW0000053008,2007/07/16
0055,元大MSCI金融,TWSE,,TW0000055003,2007/07/16
0056,元大高股息,TWSE,,TW0000056001,2007/12/26
0057,富邦摩台,TWSE,,TW0000057009,2008/02/27
0061,元大寶滬深,TWSE,,TW0000061001,2009/08/17
1101,台泥,TWSE,水泥工業,TW0001101004,1962/02/09
1102,亞泥,TWSE,水泥工業,TW0001102002,1962/06/08
1103,嘉泥,TWSE,水泥工業,TW0001103000,1969/11/14
1104,環泥,TWSE,水泥工業,TW0001104008,1971/02/01
1108,幸福,TWSE,水泥工業,TW0001108009,1990/06/06
1109,信大,TWSE,水泥工業,TW0001109007,1991/12/05
1110,東泥,TWSE,水泥工業,TW0001110005,1994/10/22
1201,味全,TWSE,食品工業,TW0001201002,1962/02/09
1203,味王,TWSE,食品工業,TW0001203008,1964/08/24
1210,大成,TWSE,食品工業,TW0001210003,1978/05/20
1213,大飲,TWSE,食品工業,TW0001213007,1981/04/10
1215,卜蜂,TWSE,食品工業,TW0001215002,1987/07/27
1216,統一,TWSE,食品工業,TW0001216000,1987/12/28
1217,愛之味,TWSE,食品工業,TW0001217008,1989/10/28
1218,泰山,TWSE,食品工業,TW0001218006,1989/11/11
1219,福壽,TWSE,食品工業,TW0001219004,1990/12/01
1220,台榮,TWSE,食品工業,TW0001220002,1991/11/20
1225,福懋油,TWSE,食品工業,TW0001225001,1993/09/27
1227,佳格,TWSE,食品工業,TW0001227007,1994/04/09
1229,聯華,TWSE,食品工業,TW0001229003,1976/07/19
1231,聯華食,TWSE,食品工業,TW0001231009,1995/11/02
1232,大統益,TWSE,食品工業,TW0001232007,1996/02/09
1233,天仁,TWSE,食品工業,TW0001233005,1999/01/20
1234,黑松,TWSE,食品工業,TW0001234003,1999/03/12
1235,興泰,TWSE,食品工業,TW0001235000,2000/09/11
1236,宏亞,TWSE,食品工業,TW0001236008,2001/09/17
1256,鮮活果汁-KY,TWSE,食品工業,KYG858681003,2016/03/17
1301,台塑,TWSE,塑膠工業,TW0001301000,1964/07/27
1303,南亞,TWSE,塑膠工業,TW0001303006,1967/11/05
1304,台聚,TWSE,塑膠工業,TW0001304004,1972/05/20
1305,華夏,TWSE,塑膠工業,TW0001305001,1973/03/05
1307,三芳,TWSE,塑膠工業,TW0001307007,1985/11/23
1308,亞聚,TWSE,塑膠工業,TW0001308005,1986/06/20
1309,台達化,TWSE,塑膠工業,TW0001309003,1986/06/27
1310,台苯,TWSE,塑膠工業,TW0001310001,1987/08/06
1312,國喬,TWSE,塑膠工業,TW0001312007,1988/12/21
1313,聯成,TWSE,塑膠工業,TW0001313005,1989/03/27
1314,中石化,TWSE,塑膠工業,TW0001314003,1991/07/12
1315,達新,TWSE,塑膠工業,TW0001315000,1992/05/09
1316,上曜,TWSE,建材營造業,TW0001316008,1992/10/15
1319,東陽,TWSE,汽車工業,TW0001319002,1994/12/12
1321,大洋,TWSE,塑膠工業,TW0001321008,1999/01/26
1323,永裕,TWSE,塑膠工業,TW0001323004,2000/09/11
1324,地球,TWSE,塑膠工業,TW0001324002,2000/09/11
1325,恆大,TWSE,塑膠工業,TW0001325009,2000/09/11
1326,台化,TWSE,塑膠工業,TW0001326007,1984/12/20
1337,再生-KY,TWSE,塑膠工業,KYG0539R1039,2011/07/01
1338,廣華-KY,TWSE,汽車工業,KYG451001070,2012/12/19
1339,昭輝,TWSE,汽車工業,TW0001339000,2012/04/24
1340,勝悅-KY,TWSE,塑膠工業,KYG935971054,2013/12/06
1341,富林-KY,TWSE,塑膠工業,KYG3730M1050,2018/12/24
1342,八貫,TWSE,其他業,TW0001342004,2020/11/24
1402,遠東新,TWSE,紡織纖維,TW0001402006,1967/04/14
1409,新纖,TWSE,紡織纖維,TW0001409001,1973/08/31
1410,南染,TWSE,紡織纖維,TW0001410009,1973/10/18
1413,宏洲,TWSE,紡織纖維,TW0001413003,1975/12/23
1414,東和,TWSE,紡織纖維,TW0001414001,1976/02/02
1416,廣豐,TWSE,其他業,TW0001416006,1976/04/20
1417,嘉裕,TWSE,紡織纖維,TW0001417004,1976/12/28
1418,東華,TWSE,紡織纖維,TW0001418002,1977/02/14
1419,新紡,TWSE,紡織纖維,TW0001419000,1977/03/14
1423,利華,TWSE,紡織纖維,TW0001423002,1979/04/02
1432,大魯閣,TWSE,運動休閒,TW0001432003,1982/07/26
1434,福懋,TWSE,紡織纖維,TW0001434009,1985/12/24
1435,中福,TWSE,其他業,TW0001435006,1987/12/28
1436,華友聯,TWSE,建材營造業,TW0001436004,1988/04/11
1437,勤益控,TWSE,其他業,TW0001437002,1988/11/10
1438,三地開發,TWSE,建材營造業,TW0001438000,1988/12/15
1439,雋揚,TWSE,建材營造業,TW0001439008,1989/05/22
1440,南紡,TWSE,紡織纖維,TW0001440006,1989/10/03
1441,大東,TWSE,紡織纖維,TW0001441004,1989/10/27
1442,名軒,TWSE,建材營造業,TW0001442002,1989/11/16
1443,立益物流,TWSE,其他業,TW0001443000,1990/04/21
1444,力麗,TWSE,紡織纖維,TW0001444008,1990/08/08
1445,大宇,TWSE,紡織纖維,TW0001445005,1991/02/05
1446,宏和,TWSE,紡織纖維,TW0001446003,1991/10/15
1447,力鵬,TWSE,紡織纖維,TW0001447001,1992/01/28
1449,佳和,TWSE,紡織纖維,TW0001449007,1992/03/12
1451,年興,TWSE,紡織纖維,TW0001451003,1992/12/21
1452,宏益,TWSE,紡織纖維,TW0001452001,1992/12/28
1453,大將,TWSE,建材營造業,TW0001453009,1993/04/19
1454,台富,TWSE,紡織纖維,TW0001454007,1993/05/07
1455,集盛,TWSE,紡織纖維,TW0001455004,1993/10/07
1456,怡華,TWSE,建材營造業,TW0001456002,1993/12/09
1457,宜進,TWSE,紡織纖維,TW0001457000,1994/10/20
1459,聯發,TWSE,紡織纖維,TW0001459006,1994/10/26
1460,宏遠,TWSE,紡織纖維,TW0001460004,1995/04/28
1463,強盛新,TWSE,紡織纖維,TW0001463008,1996/12/05
1464,得力,TWSE,紡織纖維,TW0001464006,1997/01/18
1465,偉全,TWSE,紡織纖維,TW0001465003,1997/09/08
1466,聚隆,TWSE,紡織纖維,TW0001466001,1998/04/04
1467,南緯,TWSE,紡織纖維,TW0001467009,1998/12/21
1468,昶和,TWSE,紡織纖維,TW0001468007,1999/01/21
1470,大統新創,TWSE,紡織纖維,TW0001470003,1999/05/21
1471,首利,TWSE,電子零組件業,TW0001471001,2000/03/06
1472,三洋實業,TWSE,建材營造業,TW0001472009,2000/09/11
1473,台南,TWSE,紡織纖維,TW0001473007,2000/09/11
1474,弘裕,TWSE,紡織纖維,TW0001474005,2000/10/31
1475,業旺,TWSE,紡織纖維,TW0001475002,2000/10/27
1476,儒鴻,TWSE,紡織纖維,TW0001476000,2001/04/18
1477,聚陽,TWSE,紡織纖維,TW0001477008,2003/01/21
1503,士電,TWSE,電機機械,TW0001503001,1969/12/15
1504,東元,TWSE,電機機械,TW0001504009,1973/11/05
1506,正道,TWSE,電機機械,TW0001506004,1980/08/11
1512,瑞利,TWSE,汽車工業,TW0001512002,1994/01/28
1513,中興電,TWSE,電機機械,TW0001513000,1994/03/08
1514,亞力,TWSE,電機機械,TW0001514008,1994/03/26
1515,力山,TWSE,電機機械,TW0001515005,1995/02/04
1516,川飛,TWSE,其他業,TW0001516003,1995/04/01
1517,利奇,TWSE,電機機械,TW0001517001,1995/11/14
1519,華城,TWSE,電機機械,TW0001519007,1997/04/16
1521,大億,TWSE,汽車工業,TW0001521003,1997/10/06
1522,堤維西,TWSE,汽車工業,TW0001522001,1997/10/06
1524,耿鼎,TWSE,汽車工業,TW0001524007,1998/10/30
1525,江申,TWSE,汽車工業,TW0001525004,1999/05/15
1526,日馳,TWSE,電機機械,TW0001526002,2000/03/27
1527,鑽全,TWSE,電機機械,TW0001527000,2000/06/21
1528,恩德,TWSE,電機機械,TW0001528008,2000/09/11
1529,樂事綠能,TWSE,電機機械,TW0001529006,2000/09/11
1530,亞崴,TWSE,電機機械,TW0001530004,2000/09/11
1531,高林股,TWSE,電機機械,TW0001531002,2000/09/11
1532,勤美,TWSE,電機機械,TW0001532000,2000/09/11
1533,車王電,TWSE,汽車工業,TW0001533008,2001/04/06
1535,中宇,TWSE,電機機械,TW0001535003,2001/09/17
1536,和大,TWSE,汽車工業,TW0001536001,2001/09/17
1537,廣隆,TWSE,電機機械,TW0001537009,2002/01/22
1538,正峰,TWSE,電機機械,TW0001538007,2002/08/26
1539,巨庭,TWSE,電機機械,TW0001539005,2002/10/29
1540,喬福,TWSE,電機機械,TW0001540003,2002/08/26
1541,錩泰,TWSE,電機機械,TW0001541001,2003/03/19
1558,伸興,TWSE,電機機械,TW0001558005,2014/12/23
1560,中砂,TWSE,電機機械,TW0001560001,2005/01/31
1563,巧新,TWSE,汽車工業,TW0001563005,2024/05/13
1568,倉佑,TWSE,汽車工業,TW0001568004,2014/05/14
1582,信錦,TWSE,電子零組件業,TW0001582005,2009/12/17
1583,程泰,TWSE,電機機械,TW0001583003,2008/01/24
1587,吉茂,TWSE,汽車工業,TW0001587004,2018/04/16
1589,永冠-KY,TWSE,電機機械,KYG984291065,2012/04/27
1590,亞德客-KY,TWSE,電機機械,KYG014081064,2010/12/13
1597,直得,TWSE,電機機械,TW0001597003,2020/12/23
1598,岱宇,TWSE,運動休閒,TW0001598001,2016/09/20
1603,華電,TWSE,電器電纜,TW0001603009,1968/06/03
1604,聲寶,TWSE,電器電纜,TW0001604007,1970/12/14
1605,華新,TWSE,電器電纜,TW0001605004,1972/11/03
1608,華榮,TWSE,電器電纜,TW0001608008,1988/07/11
1609,大亞,TWSE,電器電纜,TW0001609006,1988/12/12
1611,中電,TWSE,電器電纜,TW0001611002,1990/01/16
1612,宏泰,TWSE,電器電纜,TW0001612000,1993/05/08
1614,三洋電,TWSE,電器電纜,TW0001614006,1997/09/18
1615,大山,TWSE,電器電纜,TW0001615003,2000/03/30
1616,億泰,TWSE,電器電纜,TW0001616001,2000/09/11
1617,榮星,TWSE,電器電纜,TW0001617009,2000/09/11
1618,合機,TWSE,電器電纜,TW0001618007,2000/09/11
1623,大東電,TWSE,電器電纜,TW0001623007,2026/01/22
1626,艾美特-KY,TWSE,電器電纜,KYG0135T1076,2013/03/21
1702,南僑,TWSE,食品工業,TW0001702009,1973/05/30
1707,葡萄王,TWSE,生技醫療業,TW0001707008,1982/12/20
1708,東鹼,TWSE,化學工業,TW0001708006,1986/06/16
1709,和益,TWSE,化學工業,TW0001709004,1986/07/03
1710,東聯,TWSE,化學工業,TW0001710002,1987/10/21
1711,永光,TWSE,化學工業,TW0001711000,1988/12/27
1712,興農,TWSE,化學工業,TW0001712008,1989/12/14
1713,國化,TWSE,化學工業,TW0001713006,1990/01/31
1714,和桐,TWSE,化學工業,TW0001714004,1991/08/30
1717,長興,TWSE,化學工業,TW0001717007,1994/03/31
1718,中纖,TWSE,化學工業,TW0001718005,1963/12/02
1720,生達,TWSE,生技醫療業,TW0001720001,1995/12/12
1721,三晃,TWSE,化學工業,TW0001721009,1996/05/16
1722,台肥,TWSE,化學工業,TW0001722007,1998/03/24
1723,中碳,TWSE,化學工業,TW0001723005,1998/11/27
1725,元禎,TWSE,化學工業,TW0001725000,2000/09/11
1726,永記,TWSE,化學工業,TW0001726008,2000/09/11
1727,中華化,TWSE,化學工業,TW0001727006,2000/09/11
1730,花仙子,TWSE,化學工業,TW0001730000,2001/09/17
1731,美吾華,TWSE,生技醫療業,TW0001731008,2001/09/17
1732,毛寶,TWSE,化學工業,TW0001732006,2001/09/17
1733,五鼎,TWSE,生技醫療業,TW0001733004,2001/09/17
1734,杏輝,TWSE,生技醫療業,TW0001734002,2002/08/26
1735,日勝化,TWSE,化學工業,TW0001735009,2002/08/26
1736,喬山,TWSE,運動休閒,TW0001736007,2003/01/09
1737,臺鹽,TWSE,食品工業,TW0001737005,2003/11/18
1752,南光,TWSE,生技醫療業,TW0001752004,2022/01/19
1760,寶齡富錦,TWSE,生技醫療業,TW0001760007,2018/01/23
1762,中化生,TWSE,生技醫療業,TW0001762003,2010/12/20
1773,勝一,TWSE,化學工業,TW0001773000,2009/02/27
1776,展宇,TWSE,化學工業,TW0001776003,2016/05/09
1783,和康生,TWSE,生技醫療業,TW0001783009,2013/12/20
1786,科妍,TWSE,生技醫療業,TW0001786002,2013/11/12
1789,神隆,TWSE,生技醫療業,TW0001789006,2011/09/29
1795,美時,TWSE,生技醫療業,TW0001795003,2019/12/16
1802,台玻,TWSE,玻璃陶瓷,TW0001802007,1973/07/20
1805,寶徠,TWSE,建材營造業,TW0001805000,1989/10/20
1806,冠軍,TWSE,玻璃陶瓷,TW0001806008,1992/09/29
1808,潤隆,TWSE,建材營造業,TW0001808004,1994/10/26
1809,中釉,TWSE,玻璃陶瓷,TW0001809002,1996/04/30
1810,和成,TWSE,玻璃陶瓷,TW0001810000,1991/10/14
1817,凱撒衛,TWSE,玻璃陶瓷,TW0001817005,2013/10/24
1903,士紙,TWSE,造紙工業,TW0001903003,1963/12/09
1904,正隆,TWSE,造紙工業,TW0001904001,1971/09/10
1905,華紙,TWSE,造紙工業,TW0001905008,1975/02/07
1906,寶隆,TWSE,造紙工業,TW0001906006,1976/04/26
1907,永豐餘,TWSE,造紙工業,TW0001907004,1977/02/22
1909,榮成,TWSE,造紙工業,TW0001909000,1985/11/19
2002,中鋼,TWSE,鋼鐵工業,TW0002002003,1974/12/26
2006,東和鋼鐵,TWSE,鋼鐵工業,TW0002006004,1988/07/13
2007,燁興,TWSE,鋼鐵工業,TW0002007002,1988/10/04
2008,高興昌,TWSE,鋼鐵工業,TW0002008000,1988/12/28
2009,第一銅,TWSE,鋼鐵工業,TW0002009008,1989/10/20
2010,春源,TWSE,鋼鐵工業,TW0002010006,1989/12/22
2012,春雨,TWSE,鋼鐵工業,TW0002012002,1991/10/17
2013,中鋼構,TWSE,鋼鐵工業,TW0002013000,1992/01/21
2014,中鴻,TWSE,鋼鐵工業,TW0002014008,1992/02/20
2015,豐興,TWSE,鋼鐵工業,TW0002015005,1992/05/25
2017,官田鋼,TWSE,鋼鐵工業,TW0002017001,1992/11/02
2020,美亞,TWSE,鋼鐵工業,TW0002020005,1993/04/27
2022,聚亨,TWSE,鋼鐵工業,TW0002022001,1995/03/27
2023,燁輝,TWSE,鋼鐵工業,TW0002023009,1995/07/28
2024,志聯,TWSE,鋼鐵工業,TW0002024007,1995/12/30
2025,千興,TWSE,鋼鐵工業,TW0002025004,1996/02/08
2027,大成鋼,TWSE,鋼鐵工業,TW0002027000,1996/10/24
2028,威致,TWSE,鋼鐵工業,TW0002028008,1996/12/13
2029,盛餘,TWSE,鋼鐵工業,TW0002029006,1997/01/11
2030,彰源,TWSE,鋼鐵工業,TW0002030004,1998/12/24
2031,新光鋼,TWSE,鋼鐵工業,TW0002031002,2000/09/11
2032,新鋼,TWSE,鋼鐵工業,TW0002032000,2000/09/11
2033,佳大,TWSE,鋼鐵工業,TW0002033008,2000/09/11
2034,允強,TWSE,鋼鐵工業,TW0002034006,2001/09/17
2038,海光,TWSE,鋼鐵工業,TW0002038007,2008/12/30
2049,上銀,TWSE,電機機械,TW0002049004,2009/06/26
2059,川湖,TWSE,電子零組件業,TW0002059003,2008/06/25
2062,橋椿,TWSE,居家生活,TW0002062007,2007/11/16
2069,運錩,TWSE,鋼鐵工業,TW0002069002,2016/03/22
2101,南港,TWSE,橡膠工業,TW0002101003,1963/11/01
2102,泰豐,TWSE,橡膠工業,TW0002102001,1979/07/16
2103,台橡,TWSE,橡膠工業,TW0002103009,1982/09/25
2104,國際中橡,TWSE,橡膠工業,TW0002104007,1986/07/15
2105,正新,TWSE,橡膠工業,TW0002105004,1987/12/07
2106,建大,TWSE,橡膠工業,TW0002106002,1990/12/20
2107,厚生,TWSE,橡膠工業,TW0002107000,1992/03/03
2108,南帝,TWSE,橡膠工業,TW0002108008,1992/10/27
2109,華豐,TWSE,橡膠工業,TW0002109006,2000/05/08
2114,鑫永銓,TWSE,橡膠工業,TW0002114006,2010/12/29
2115,六暉-KY,TWSE,汽車工業,KYG5700L1086,2013/12/25
2201,裕隆,TWSE,汽車工業,TW0002201001,1976/07/08
2204,中華,TWSE,汽車工業,TW0002204005,1991/03/12
2206,三陽工業,TWSE,汽車工業,TW0002206000,1996/07/29
2207,和泰車,TWSE,汽車工業,TW0002207008,1997/02/25
2208,台船,TWSE,航運業,TW0002208006,2008/12/22
2211,長榮鋼,TWSE,鋼鐵工業,TW0002211000,2021/04/12
2227,裕日車,TWSE,汽車工業,TW0002227006,2004/12/21
2228,劍麟,TWSE,汽車工業,TW0002228004,2013/11/25
2231,為升,TWSE,汽車工業,TW0002231008,2010/11/19
2233,宇隆,TWSE,汽車工業,TW0002233004,2019/09/17
2236,百達-KY,TWSE,汽車工業,KYG693691092,2015/06/03
2239,英利-KY,TWSE,汽車工業,KYG1991F1081,2016/01/27
2241,艾姆勒,TWSE,汽車工業,TW0002241007,2020/08/26
2243,宏旭-KY,TWSE,汽車工業,KYG460651014,2017/09/27
2247,汎德永業,TWSE,汽車工業,TW0002247004,2020/10/12
2248,華勝-KY,TWSE,汽車工業,KYG8T24R1076,2025/03/13
2250,IKKA-KY,TWSE,汽車工業,KYG4R56R1099,2021/05/31
2254,巨鎧精密-創,TWSE,汽車工業,TW0002254000,2023/10/20
2258,鴻華先進-創,TWSE,汽車工業,TW0002258001,2023/11/20
2301,光寶科,TWSE,電腦及週邊設備業,TW0002301009,1995/11/17
2302,麗正,TWSE,半導體業,TW0002302007,1985/01/15
2303,聯電,TWSE,半導體業,TW0002303005,1985/07/16
2305,全友,TWSE,電腦及週邊設備業,TW0002305000,1988/10/21
2308,台達電,TWSE,電子零組件業,TW0002308004,1988/12/19
2312,金寶,TWSE,其他電子業,TW0002312006,1989/11/07
2313,華通,TWSE,電子零組件業,TW0002313004,1990/07/24
2314,台揚,TWSE,通信網路業,TW0002314002,1990/08/08
2316,楠梓電,TWSE,電子零組件業,TW0002316007,1991/02/05
2317,鴻海,TWSE,其他電子業,TW0002317005,1991/06/18
2321,東訊,TWSE,通信網路業,TW0002321007,1991/11/08
2323,中環,TWSE,光電業,TW0002323003,1992/02/17
2324,仁寶,TWSE,電腦及週邊設備業,TW0002324001,1992/02/18
2327,國巨*,TWSE,電子零組件業,TW0002327004,1993/10/22
2328,廣宇,TWSE,電子零組件業,TW0002328002,1993/11/09
2329,華泰,TWSE,半導體業,TW0002329000,1994/04/20
2330,台積電,TWSE,半導體業,TW0002330008,1994/09/05
2331,精英,TWSE,電腦及週邊設備業,TW0002331006,1994/09/21
2332,友訊,TWSE,通信網路業,TW0002332004,1994/10/17
2337,旺宏,TWSE,半導體業,TW0002337003,1995/03/15
2338,光罩,TWSE,半導體業,TW0002338001,1995/04/17
2340,台亞,TWSE,半導體業,TW0002340007,1995/05/02
2342,茂矽,TWSE,半導體業,TW0002342003,1995/09/19
2344,華邦電,TWSE,半導體業,TW0002344009,1995/10/18
2345,智邦,TWSE,通信網路業,TW0002345006,1995/11/15
2347,聯強,TWSE,電子通路業,TW0002347002,1995/12/13
2348,海悅,TWSE,其他業,TW0002348000,1996/01/05
2349,錸德,TWSE,光電業,TW0002349008,1996/04/23
2351,順德,TWSE,半導體業,TW0002351004,1996/04/25
2352,佳世達,TWSE,電腦及週邊設備業,TW0002352002,1996/07/22
2353,宏碁,TWSE,電腦及週邊設備業,TW0002353000,1996/09/18
2354,鴻準,TWSE,其他電子業,TW0002354008,1996/10/08
2355,敬鵬,TWSE,電子零組件業,TW0002355005,1996/10/14
2356,英業達,TWSE,電腦及週邊設備業,TW0002356003,1996/11/13
2357,華碩,TWSE,電腦及週邊設備業,TW0002357001,1996/11/14
2359,所羅門,TWSE,其他電子業,TW0002359007,1996/12/19
2360,致茂,TWSE,其他電子業,TW0002360005,1996/12/21
2362,藍天,TWSE,電腦及週邊設備業,TW0002362001,1997/04/02
2363,矽統,TWSE,半導體業,TW0002363009,1997/08/01
2364,倫飛,TWSE,電腦及週邊設備業,TW0002364007,1997/08/11
2365,昆盈,TWSE,電腦及週邊設備業,TW0002365004,1997/11/03
2367,燿華,TWSE,電子零組件業,TW0002367000,1997/12/13
2368,金像電,TWSE,電子零組件業,TW0002368008,1998/03/09
2369,菱生,TWSE,半導體業,TW0002369006,1998/04/10
2371,大同,TWSE,電機機械,TW0002371002,1962/02/09
2373,震旦行,TWSE,其他電子業,TW0002373008,1991/08/01
2374,佳能,TWSE,光電業,TW0002374006,1995/01/16
2375,凱美,TWSE,電子零組件業,TW0002375003,1998/08/29
2376,技嘉,TWSE,電腦及週邊設備業,TW0002376001,1998/09/24
2377,微星,TWSE,電腦及週邊設備業,TW0002377009,1998/10/31
2379,瑞昱,TWSE,半導體業,TW0002379005,1998/10/26
2380,虹光,TWSE,電腦及週邊設備業,TW0002380003,1998/12/03
2382,廣達,TWSE,電腦及週邊設備業,TW0002382009,1999/01/08
2383,台光電,TWSE,電子零組件業,TW0002383007,1998/11/27
2385,群光,TWSE,電子零組件業,TW0002385002,1999/01/05
2387,精元,TWSE,電腦及週邊設備業,TW0002387008,1999/01/25
2388,威盛,TWSE,半導體業,TW0002388006,1999/03/05
2390,云辰,TWSE,其他電子業,TW0002390002,1999/06/15
2392,正崴,TWSE,電子零組件業,TW0002392008,1999/09/20
2393,億光,TWSE,光電業,TW0002393006,1999/11/04
2395,研華,TWSE,電腦及週邊設備業,TW0002395001,1999/12/13
2397,友通,TWSE,電腦及週邊設備業,TW0002397007,2000/01/15
2399,映泰,TWSE,電腦及週邊設備業,TW0002399003,1999/12/16
2401,凌陽,TWSE,半導體業,TW0002401007,2000/01/27
2402,毅嘉,TWSE,電子零組件業,TW0002402005,2000/01/14
2404,漢唐,TWSE,其他電子業,TW0002404001,2000/03/14
2405,輔信,TWSE,電腦及週邊設備業,TW0002405008,2000/03/17
2406,國碩,TWSE,光電業,TW0002406006,2000/04/29
2408,南亞科,TWSE,半導體業,TW0002408002,2000/08/17
2409,友達,TWSE,光電業,TW0002409000,2000/09/08
2412,中華電,TWSE,通信網路業,TW0002412004,2000/10/27
2413,環科,TWSE,電子零組件業,TW0002413002,2000/09/11
2414,精技,TWSE,電子通路業,TW0002414000,2000/09/11
2415,錩新,TWSE,電子零組件業,TW0002415007,2000/09/11
2417,圓剛,TWSE,電腦及週邊設備業,TW0002417003,2000/09/11
2419,仲琦,TWSE,通信網路業,TW0002419009,2000/09/11
2420,新巨,TWSE,電子零組件業,TW0002420007,2000/09/11
2421,建準,TWSE,電子零組件業,TW0002421005,2000/09/11
2423,固緯,TWSE,其他電子業,TW0002423001,2000/09/11
2424,隴華,TWSE,通信網路業,TW0002424009,2000/09/11
2425,承啟,TWSE,電腦及週邊設備業,TW0002425006,2000/09/11
2426,鼎元,TWSE,光電業,TW0002426004,2000/09/11
2427,三商電,TWSE,資訊服務業,TW0002427002,2000/09/11
2428,興勤,TWSE,電子零組件業,TW0002428000,2000/09/11
2429,銘旺科,TWSE,光電業,TW0002429008,2000/09/11
2430,燦坤,TWSE,電子通路業,TW0002430006,2000/09/11
2431,聯昌,TWSE,電子零組件業,TW0002431004,2000/09/11
2432,倚天酷碁-創,TWSE,電腦及週邊設備業,TW0002432002,2023/05/31
2433,互盛電,TWSE,其他電子業,TW0002433000,2000/09/11
2434,統懋,TWSE,半導體業,TW0002434008,2000/09/11
2436,偉詮電,TWSE,半導體業,TW0002436003,2000/09/11
2438,翔耀,TWSE,光電業,TW0002438009,2000/09/11
2439,美律,TWSE,通信網路業,TW0002439007,2000/09/11
2440,太空梭,TWSE,電子零組件業,TW0002440005,2000/11/10
2441,超豐,TWSE,半導體業,TW0002441003,2000/10/26
2442,新美齊,TWSE,建材營造業,TW0002442001,2000/11/22
2444,兆勁,TWSE,通信網路業,TW0002444007,2000/12/08
2449,京元電子,TWSE,半導體業,TW0002449006,2001/05/09
2450,神腦,TWSE,通信網路業,TW0002450004,2001/05/24
2451,創見,TWSE,半導體業,TW0002451002,2001/05/03
2453,凌群,TWSE,資訊服務業,TW0002453008,2001/05/22
2454,聯發科,TWSE,半導體業,TW0002454006,2001/07/23
2455,全新,TWSE,通信網路業,TW0002455003,2002/01/24
2457,飛宏,TWSE,電子零組件業,TW0002457009,2001/09/17
2458,義隆,TWSE,半導體業,TW0002458007,2001/09/17
2459,敦吉,TWSE,其他電子業,TW0002459005,2001/09/17
2460,建通,TWSE,電子零組件業,TW0002460003,2001/09/17
2461,光群雷,TWSE,其他電子業,TW0002461001,2001/09/17
2462,良得電,TWSE,電子零組件業,TW0002462009,2001/09/17
2464,盟立,TWSE,其他電子業,TW0002464005,2001/09/17
2465,麗臺,TWSE,電腦及週邊設備業,TW0002465002,2001/09/19
2466,冠西電,TWSE,光電業,TW0002466000,2001/09/17
2467,志聖,TWSE,電子零組件業,TW0002467008,2001/09/17
2468,華經,TWSE,資訊服務業,TW0002468006,2001/09/17
2471,資通,TWSE,資訊服務業,TW0002471000,2001/09/17
2472,立隆電,TWSE,電子零組件業,TW0002472008,2001/09/17
2474,可成,TWSE,其他電子業,TW0002474004,2001/09/17
2476,鉅祥,TWSE,電子零組件業,TW0002476009,2001/09/17
2477,美隆電,TWSE,其他電子業,TW0002477007,2001/09/17
2478,大毅,TWSE,電子零組件業,TW0002478005,2001/09/17
2480,敦陽科,TWSE,資訊服務業,TW0002480001,2001/09/17
2481,強茂,TWSE,半導體業,TW0002481009,2001/09/17
2482,連宇,TWSE,其他電子業,TW0002482007,2001/09/17
2483,百容,TWSE,電子零組件業,TW0002483005,2001/09/17
2484,希華,TWSE,電子零組件業,TW0002484003,2001/09/17
2485,兆赫,TWSE,通信網路業,TW0002485000,2001/09/17
2486,一詮,TWSE,光電業,TW0002486008,2001/09/19
2488,漢平,TWSE,其他電子業,TW0002488004,2001/09/17
2489,瑞軒,TWSE,光電業,TW0002489002,2001/09/17
2491,吉祥全,TWSE,光電業,TW0002491008,2001/09/17
2492,華新科,TWSE,電子零組件業,TW0002492006,2001/09/17
2493,揚博,TWSE,電子零組件業,TW0002493004,2002/01/23
2495,普安,TWSE,電腦及週邊設備業,TW0002495009,2002/03/25
2496,卓越,TWSE,其他業,TW0002496007,2002/03/08
2497,怡利電,TWSE,汽車工業,TW0002497005,2002/02/04
2498,宏達電,TWSE,通信網路業,TW0002498003,2002/03/26
2501,國建,TWSE,建材營造業,TW0002501004,1967/10/28
2504,國產,TWSE,建材營造業,TW0002504008,1978/03/14
2505,國揚,TWSE,建材營造業,TW0002505005,1979/11/14
2506,太設,TWSE,建材營造業,TW0002506003,1980/02/02
2509,全坤建,TWSE,建材營造業,TW0002509007,1988/05/20
2511,太子,TWSE,建材營造業,TW0002511003,1991/04/24
2514,龍邦,TWSE,其他業,TW0002514007,1992/09/26
2515,中工,TWSE,建材營造業,TW0002515004,1993/03/02
2516,新建,TWSE,建材營造業,TW0002516002,1993/05/25
2520,冠德,TWSE,建材營造業,TW0002520004,1993/10/27
2524,京城,TWSE,建材營造業,TW0002524006,1994/10/18
2527,宏璟,TWSE,建材營造業,TW0002527009,1995/03/06
2528,皇普,TWSE,建材營造業,TW0002528007,1995/03/10
2530,華建,TWSE,建材營造業,TW0002530003,1995/10/12
2534,宏盛,TWSE,建材營造業,TW0002534005,1996/02/12
2535,達欣工,TWSE,建材營造業,TW0002535002,1996/03/11
2536,宏普,TWSE,建材營造業,TW0002536000,1996/03/14
2537,聯上發,TWSE,建材營造業,TW0002537008,1996/09/06
2538,基泰,TWSE,建材營造業,TW0002538006,1996/11/01
